
Check Type,Current Price,SMA Short,SMA Long,RSI
HOLD,38358.690000,0.038984,15.173961
SELL,38031.980000,0.0,1497.785781,-20.600335
HOLD,38538.230000,0.000000,1497.785781
HOLD,38672.880000,0.000000,1497.785781
HOLD,38916.880000,0.000000,1497.785781
BUY,38367.030000,0.038648,14.967858
SELL,38518.030000,0.0,1503.601625,5.825844
BUY,38454.290000,0.038710,15.026016
HOLD,37677.050000,0.038710,15.026016
SELL,37962.620000,0.0,1484.549079,-19.042546
BUY,38952.540000,0.037731,14.835491
SELL,39811.800000,0.0,1516.949493,32.410415
HOLD,39729.410000,0.000000,1516.949493
HOLD,39516.000000,0.000000,1516.949493
HOLD,36275.630000,0.000000,1516.949493
HOLD,36435.420000,0.000000,1516.949493
HOLD,35994.880000,0.000000,1516.949493
BUY,35975.620000,0.041744,15.159495
SELL,35898.950000,0.0,1513.728952,-3.210542
BUY,35910.000000,0.041732,15.127290
HOLD,35169.320000,0.041732,15.127290
SELL,34778.100000,0.0,1466.472641,-47.246310
HOLD,34485.650000,0.000000,1466.472641
BUY,34046.990000,0.042641,14.654726
HOLD,33523.270000,0.042641,14.654726
SELL,32471.810000,0.0,1399.284918,-67.177723
HOLD,30193.870000,0.000000,1399.284918
BUY,31749.810000,0.043632,13.982849
SELL,31267.650000,0.0,1378.227551,-21.047368
BUY,30855.350000,0.044221,13.772276
SELL,31755.240000,0.0,1418.001320,39.783769
HOLD,30039.980000,0.000000,1418.001320
BUY,29074.110000,0.048284,14.170013
SELL,28622.320000,0.0,1396.166983,-21.824337
HOLD,28476.760000,0.000000,1396.166983
HOLD,30441.160000,0.000000,1396.166983
HOLD,30668.080000,0.000000,1396.166983
HOLD,29999.000000,0.000000,1396.166983
BUY,29393.150000,0.047025,13.951670
HOLD,29102.210000,0.047025,13.951670
SELL,29455.970000,0.0,1399.101077,2.944094
HOLD,29625.070000,0.000000,1399.101077
BUY,30181.920000,0.045892,13.981011
SELL,31162.350000,0.0,1444.075016,44.983939
BUY,29554.710000,0.048372,14.430750
HOLD,29489.450000,0.048372,14.430750
HOLD,30040.870000,0.048372,14.430750
HOLD,30460.010000,0.048372,14.430750
SELL,30153.740000,0.0,1473.031575,28.966560
HOLD,30618.580000,0.000000,1473.031575
BUY,29758.970000,0.049004,14.720316
SELL,29222.940000,0.0,1446.744093,-26.277483
HOLD,29012.420000,0.000000,1446.744093
BUY,28920.270000,0.049525,14.457441
SELL,30191.170000,0.0,1509.665428,62.931335
BUY,30288.120000,0.049345,15.086654
HOLD,30280.570000,0.049345,15.086654
SELL,29010.000000,0.0,1446.576533,-63.078894
BUY,29172.610000,0.049091,14.455765
HOLD,29199.200000,0.049091,14.455765
HOLD,29464.310000,0.049091,14.455765
HOLD,29284.680000,0.049091,14.455765
SELL,30117.590000,0.0,1492.946487,46.379954
BUY,29938.750000,0.049368,14.919465
HOLD,30170.000000,0.049368,14.919465
HOLD,30273.710000,0.049368,14.919465
HOLD,29346.340000,0.049368,14.919465
HOLD,29368.830000,0.049368,14.919465
HOLD,28942.850000,0.049368,14.919465
SELL,29605.600000,0.0,1476.479529,-16.456958
HOLD,29820.000000,0.000000,1476.479529
BUY,29640.720000,0.049314,14.754795
HOLD,29542.150000,0.049314,14.754795
HOLD,29555.620000,0.049314,14.754795
SELL,29651.900000,0.0,1477.010864,0.541335
BUY,29074.510000,0.050293,14.760109
HOLD,28982.540000,0.050293,14.760109
HOLD,28474.450000,0.050293,14.760109
HOLD,28615.820000,0.050293,14.760109
HOLD,28780.820000,0.050293,14.760109
SELL,28975.080000,0.0,1471.990243,-5.010621
HOLD,28904.130000,0.000000,1471.990243
HOLD,29154.100000,0.000000,1471.990243
BUY,29106.630000,0.050067,14.709902
SELL,30353.070000,0.0,1534.375271,62.395027
HOLD,30881.550000,0.000000,1534.375271
HOLD,31135.660000,0.000000,1534.375271
BUY,31691.500000,0.047932,15.333753
SELL,31706.690000,0.0,1535.083355,0.718084
HOLD,31790.000000,0.000000,1535.083355
HOLD,31560.010000,0.000000,1535.083355
BUY,30442.750000,0.049921,15.340834
HOLD,29680.000000,0.049921,15.340834
SELL,29982.340000,0.0,1512.079228,-22.994128
HOLD,30279.330000,0.000000,1512.079228
HOLD,30628.380000,0.000000,1512.079228
BUY,30161.050000,0.049632,15.110792
HOLD,29528.030000,0.049632,15.110792
SELL,29568.260000,0.0,1482.637772,-29.431456
BUY,29716.130000,0.049394,14.816378
HOLD,29657.840000,0.049394,14.816378
HOLD,29766.950000,0.049394,14.816378
HOLD,29675.450000,0.049394,14.816378
HOLD,30044.590000,0.049394,14.816378
HOLD,31222.910000,0.049394,14.816378
SELL,31414.990000,0.0,1566.531999,83.904227
HOLD,31568.560000,0.000000,1566.531999
HOLD,29478.410000,0.000000,1566.531999
HOLD,29581.570000,0.000000,1566.531999
BUY,31327.030000,0.049506,15.655320
SELL,30534.750000,0.0,1527.289619,-39.232379
HOLD,30520.010000,0.000000,1527.289619
BUY,30268.890000,0.049953,15.262896
SELL,30487.540000,0.0,1538.191806,10.912186
HOLD,30197.980000,0.000000,1538.191806
BUY,29844.630000,0.051025,15.371918
HOLD,30020.810000,0.051025,15.371918
HOLD,29017.160000,0.051025,15.371918
SELL,29238.820000,0.0,1507.260601,-30.921204
HOLD,29073.020000,0.000000,1507.260601
HOLD,28537.960000,0.000000,1507.260601
BUY,27812.320000,0.053652,15.062606
HOLD,27444.460000,0.053652,15.062606
HOLD,27597.030000,0.053652,15.062606
HOLD,25510.000000,0.053652,15.062606
HOLD,23729.430000,0.053652,15.062606
SELL,23499.520000,0.0,1275.850038,-231.400563
BUY,21992.110000,0.057434,12.748500
SELL,22150.850000,0.0,1284.947088,9.107049
BUY,21980.010000,0.057875,12.839471
HOLD,21135.340000,0.057875,12.839471
SELL,21561.500000,0.0,1260.705735,-24.231353
HOLD,22383.850000,0.000000,1260.705735
BUY,21797.770000,0.057258,12.597057
HOLD,20924.330000,0.057258,12.597057
HOLD,20237.290000,0.057258,12.597057
SELL,21089.000000,0.0,1220.102918,-40.592816
HOLD,20663.700000,0.000000,1220.102918
HOLD,20660.870000,0.000000,1220.102918
BUY,19102.470000,0.063233,12.191029
HOLD,18875.250000,0.063233,12.191029
HOLD,18856.670000,0.063233,12.191029
SELL,19095.570000,0.0,1219.646612,-0.446306
BUY,19445.990000,0.062093,12.186466
SELL,19910.300000,0.0,1248.456781,28.820169
HOLD,20662.400000,0.000000,1248.456781
HOLD,20046.430000,0.000000,1248.456781
HOLD,20496.280000,0.000000,1248.456781
BUY,21096.300000,0.058587,12.474568
HOLD,20888.640000,0.058587,12.474568
HOLD,20399.800000,0.058587,12.474568
HOLD,20531.660000,0.058587,12.474568
HOLD,19879.970000,0.058587,12.474568
HOLD,20302.690000,0.058587,12.474568
HOLD,20501.360000,0.058587,12.474568
HOLD,20687.760000,0.058587,12.474568
HOLD,20911.720000,0.058587,12.474568
HOLD,21203.320000,0.058587,12.474568
HOLD,21310.990000,0.058587,12.474568
SELL,21482.260000,0.0,1271.049080,22.602299
HOLD,21171.320000,0.000000,1271.049080
HOLD,21491.190000,0.000000,1271.049080
HOLD,21429.990000,0.000000,1271.049080
HOLD,21394.090000,0.000000,1271.049080
HOLD,21048.720000,0.000000,1271.049080
HOLD,21450.300000,0.000000,1271.049080
BUY,20729.600000,0.060703,12.700491
HOLD,20619.450000,0.060703,12.700491
HOLD,21050.250000,0.060703,12.700491
HOLD,20355.970000,0.060703,12.700491
HOLD,20347.460000,0.060703,12.700491
HOLD,19906.620000,0.060703,12.700491
SELL,20119.990000,0.0,1234.024228,-37.014852
HOLD,20077.010000,0.000000,1234.024228
HOLD,19103.660000,0.000000,1234.024228
HOLD,18917.220000,0.000000,1234.024228
HOLD,19676.630000,0.000000,1234.024228
HOLD,19365.000000,0.000000,1234.024228
BUY,19179.580000,0.063697,12.330242
HOLD,19133.800000,0.063697,12.330242
SELL,19317.710000,0.0,1242.802711,8.788483
BUY,19189.310000,0.064118,12.418027
SELL,19083.340000,0.0,1235.988157,-6.804554
HOLD,19218.840000,0.000000,1235.988157
BUY,19072.490000,0.064157,12.349882
SELL,19491.760000,0.0,1262.867142,26.888985
BUY,19793.620000,0.063164,12.618671
SELL,20312.980000,0.0,1295.651846,32.794704
BUY,19457.800000,0.065922,12.946518
SELL,20545.780000,0.0,1367.353565,71.711719
HOLD,20098.750000,0.000000,1367.353565
HOLD,20248.050000,0.000000,1367.353565
HOLD,20418.080000,0.000000,1367.353565
BUY,20302.180000,0.066677,13.663536
SELL,20715.630000,0.0,1394.900999,27.557434
BUY,21600.280000,0.063932,13.939010
HOLD,21826.130000,0.063932,13.939010
SELL,21860.930000,0.0,1411.544910,16.653911
HOLD,21890.980000,0.000000,1411.544910
HOLD,21654.720000,0.000000,1411.544910
HOLD,21590.700000,0.000000,1411.544910
BUY,21515.220000,0.064951,14.105449
HOLD,21324.160000,0.064951,14.105449
HOLD,20888.750000,0.064951,14.105449
HOLD,20565.620000,0.064951,14.105449
HOLD,20552.020000,0.064951,14.105449
HOLD,20573.100000,0.064951,14.105449
SELL,19968.510000,0.0,1311.064951,-100.469959
BUY,19619.360000,0.066157,13.100650
HOLD,19442.090000,0.066157,13.100650
HOLD,19508.100000,0.066157,13.100650
SELL,19843.890000,0.0,1325.899140,14.844189
BUY,19680.250000,0.066698,13.248991
HOLD,20121.530000,0.066698,13.248991
SELL,19783.600000,0.0,1332.772414,6.883274
HOLD,20614.330000,0.000000,1332.772414
HOLD,20604.800000,0.000000,1332.772414
BUY,20861.020000,0.063249,13.317724
HOLD,20875.840000,0.063249,13.317724
HOLD,20513.250000,0.063249,13.317724
SELL,20816.100000,0.0,1329.911256,-2.851158
BUY,21195.520000,0.062117,13.289113
SELL,21550.000000,0.0,1351.910657,22.009402
BUY,21170.090000,0.063221,13.509107
SELL,20874.180000,0.0,1333.182969,-18.717688
BUY,22183.560000,0.059497,13.321830
HOLD,22202.000000,0.059497,13.321830
HOLD,22251.950000,0.059497,13.321830
SELL,21912.700000,0.0,1317.047662,-16.125307
HOLD,23460.080000,0.000000,1317.047662
HOLD,23253.790000,0.000000,1317.047662
HOLD,23709.960000,0.000000,1317.047662
HOLD,23762.850000,0.000000,1317.047662
BUY,22845.430000,0.057074,13.160477
HOLD,22548.040000,0.057074,13.160477
SELL,23194.400000,0.0,1336.944732,19.907070
HOLD,22939.120000,0.000000,1336.944732
HOLD,23658.570000,0.000000,1336.944732
BUY,22604.970000,0.058552,13.359447
SELL,22953.140000,0.0,1357.310922,20.376190
HOLD,22324.880000,0.000000,1357.310922
BUY,22243.320000,0.060411,13.563109
SELL,22697.470000,0.0,1384.726508,27.425586
HOLD,22737.050000,0.000000,1384.726508
BUY,22657.200000,0.060505,13.837265
SELL,21975.170000,0.0,1343.440122,-41.276386
HOLD,21875.770000,0.000000,1343.440122
BUY,21310.900000,0.062410,13.424401
HOLD,21047.690000,0.062410,13.424401
SELL,20868.650000,0.0,1315.819456,-27.610666
HOLD,21208.130000,0.000000,1315.819456
BUY,21319.130000,0.061103,13.148195
SELL,21699.670000,0.0,1339.051564,23.242108
HOLD,22775.690000,0.000000,1339.051564
HOLD,22954.660000,0.000000,1339.051564
BUY,23819.920000,0.055653,13.380516
HOLD,23780.390000,0.055653,13.380516
HOLD,23903.500000,0.055653,13.380516
HOLD,23865.210000,0.055653,13.380516
HOLD,23801.350000,0.055653,13.380516
SELL,23972.710000,0.0,1347.534857,8.493293
HOLD,24025.410000,0.000000,1347.534857
HOLD,23802.860000,0.000000,1347.534857
BUY,23758.080000,0.056152,13.465349
HOLD,23677.470000,0.056152,13.465349
SELL,23352.840000,0.0,1324.759892,-22.764965
BUY,23168.920000,0.056607,13.237599
HOLD,23187.650000,0.056607,13.237599
HOLD,22830.050000,0.056607,13.237599
HOLD,23255.020000,0.056607,13.237599
SELL,22801.570000,0.0,1303.945481,-20.804411
HOLD,23406.630000,0.000000,1303.945481
HOLD,23505.490000,0.000000,1303.945481
HOLD,23134.920000,0.000000,1303.945481
BUY,22839.310000,0.056521,13.029455
HOLD,22487.290000,0.056521,13.029455
SELL,23175.320000,0.0,1322.917181,18.981700
HOLD,23360.400000,0.000000,1322.917181
HOLD,22948.940000,0.000000,1322.917181
HOLD,23208.230000,0.000000,1322.917181
HOLD,23219.030000,0.000000,1322.917181
HOLD,23178.000000,0.000000,1322.917181
BUY,22969.390000,0.057019,13.219172
HOLD,23125.320000,0.057019,13.219172
HOLD,23245.860000,0.057019,13.219172
SELL,23729.490000,0.0,1366.237203,43.330021
